date,theme,stock,price,chg,volume,value_mil,reason
2026-06-16,지주사,한국전자홀딩스,"2,485",+0.40%,43439,106,"한국전자홀딩스
												투자사업만을 전담하는 순수 지주회사. 자회사들로부터 받는 전산수수료, 배당금 등이 주 수입원임. 거래소 상장업체인 KEC(반도체제품 제조ㆍ판매업)를 비롯하여 케이이씨디바이스(부동산 임대업과 전문건설업), 한국전자판매(반도체제품 판매업) 등을 자회사로 보유."
2026-06-16,지주사,풀무원,"10,090",+0.40%,25382,255,"풀무원
												투자사업을 영위하는 순수 지주회사. 주요 자회사로는 풀무원식품, 풀무원푸드앤컬처(단체급식업, 외식사업 등), 풀무원건강생활(건강기능식품, 스킨케어, 생활가전 방문판매 사업), 풀무원녹즙 등이 있음."
2026-06-16,지주사,삼성물산,"497,000",+0.40%,480155,237208,"삼성물산
												삼성전자, 삼성SDS 등의 지분을 보유하고 있어 삼성그룹의 중간 지주회사 역할을 담당."
2026-06-16,지주사,한국금융지주,"252,500",+0.40%,197295,50518,"한국금융지주
												종합 투자금융 솔루션을 제공하는 국내 유일 금융투자업 중심의 금융지주회사. 한국투자증권(금융투자)을 비롯하여 한국투자저축은행(저축은행), 한국투자파트너스(기타투자 및 기타금융업), 한국투자신탁운용(자산운용), 한국투자캐피탈(여신전문금융), 한국투자부동산신탁(부동산신탁) 등을 종속회사로 보유."
2026-06-16,지주사,농심홀딩스,"94,200",+0.32%,3450,323,"농심홀딩스
												2003년7월 농심에서 분할된 농심그룹 순수지주회사. 상장사인 농심, 율촌화학을 비롯해 비상장사인 농심태경, 농심엔지니어링, 농심개발 등을 자회사로 보유."
2026-06-16,지주사,F&F홀딩스,"17,050",+0.29%,12573,213,"F&F홀딩스
												기존 F&F가 패션사업부문을 인적분할함에 따라 자회사 및 피투자회사 지분의 관리 등의 투자사업부문을 영위하는 업체. 물류 아웃소싱을 주요사업으로 영위하는 에프앤에프로지스틱스와 에프앤에프, 에프앤에프차이나를 비롯해 투자사업 업체 에프앤에프 파트너스 등을 종속회사로 보유."
2026-06-16,지주사,노루홀딩스,"17,900",+0.28%,7700,138,"노루홀딩스
												노루페인트, 노루케미칼, 노루오토코팅 등을 자회사로 보유하고 있는 노루그룹 사업지주회사."
2026-06-16,지주사,하이트진로홀딩스,"8,400",+0.24%,11839,99,"하이트진로홀딩스
												하이트진로그룹 계열의 지주회사. 상장사인 하이트진로를 비롯해 진로소주, 하이트진로음료, 하이트진로산업 등 맥주와 소주, 위스키 및 주정 등을 취급하는 주류전문 회사들을 종속회사로 보유하고 있으며, 골프장 사업을 영위하고 있는 블루헤런도 종속회사로 보유."
2026-06-16,지주사,아모레퍼시픽홀딩스,"24,700",+0.20%,128352,3188,"아모레퍼시픽홀딩스
												아모레퍼시픽그룹의 순수지주회사. 아모레퍼시픽, 이니스프리, 에뛰드, 아모스프로페셔널, 에스쁘아, 오설록, 농업회사법인 오설록농장 등의 자회사를 보유. 영업수익은 배당금 수익, 로열티 수익, 용역 수익, 임대료 수익 등으로 구성. 06년6월 태평양에서 인적 분할되어 지주회사 체제로 전환."
2026-06-16,지주사,CS홀딩스,"72,800",+0.14%,132,9,"CS홀딩스
												피복용접재료 사업부문을 영위하는 상장사 조선선재를 비롯해 플럭스코어드와이어 용접재료 사업을 영위하는 조선선재온산 등을 자회사로 보유한 지주회사."
2026-06-16,지주사,코아시아,"3,935",+0.13%,61390,241,"코아시아
												코아시아세미(시스템반도체 파운드리 디자인솔루션 전문업체), 코아시아씨엠(휴대폰용 카메라모듈 제품을 제조) 등을 자회사로 보유한 사업지주회사."
2026-06-16,지주사,CR홀딩스,"4,885",+0.10%,17474,85,"CR홀딩스
												기존 조선내화가 내화물제조 사업부문을 인적 분할함에 따라 변경 상장. 자회사 및 피투자회사 지분의 관리 및 신규투자 등을 목적으로 하는 사업부문을 영위. 주요 종속회사는 파인세라믹스 제조업체 화인테크, 소결기계부품 제조업체 대한소결금속/삼한, 골프장운영업체 화순컨트리클럽 등. 분할 신설 법인 조선내화의 최대주주."
2026-06-16,지주사,평화홀딩스,"4,250",0.00%,31264,131,"평화홀딩스
												평화산업, 평화오일씰공업, 피에프에스, 평화기공, 평화씨엠비, 평화이엔지 등을 자회사로 보유한 지주회사."
2026-06-16,지주사,이건홀딩스,"3,080",0.00%,83125,256,"이건홀딩스
												기존 이건창호가 창호 사업부문을 물적분할함에 따라 지주회사로 변경 상장된 업체. 분할신설법인 이건창호, 이건그린텍, 이건에너지, 상장사 이건산업 등을 종속회사로 보유."
2026-06-16,지주사,KPX홀딩스,"83,100",0.00%,934,78,"KPX홀딩스
												KPX케미칼, 진양홀딩스 등의 상장사와 KPX글로벌, KPX개발 등의 비상장사를 자회사로 보유한 지주회사."
2026-06-16,지주사,미원홀딩스,"56,800",0.00%,43,2,"미원홀딩스
												기존 미원에스씨가 에너지경화수지 사업부문을 인적분할함에 따라 투자, 용역수익, 임대수익 등의 지주회사 사업을 영위하는 업체. 에너지경화수지(UV/EB curable resin) 제품을 생산하는 미원스페셜티케미칼 등을 자회사로, 계면활성제를 제조, 판매하는 동남합성 등을 종속회사로 보유."
2026-06-16,지주사,iM금융지주,"18,110",0.00%,1006906,18270,"iM금융지주
												iM뱅크, iM증권, iM라이프생명보험, iM캐피탈, iM에셋자산운용 등을 자회사로 보유한 iM금융그룹의 지주회사."
2026-06-16,지주사,쿠쿠홀딩스,"26,050",0.00%,20797,549,"쿠쿠홀딩스
												기존 쿠쿠전자에서 투자사업부문이 분할되어 변경 상장된 업체. 자회사 지분의 관리 및 투자사업 등 지주사업 영위. 인적 분할된 쿠쿠홈시스는 생활가전 렌탈사업을 영위하며 코스피시장에 재상장됐으며, 물적 분할된 신설 쿠쿠전자는 비상장 업체로 전기밥솥 등 가전사업 부문을 영위."
2026-06-16,지주사,HS효성,"54,000",0.00%,6201,334,"HS효성
												기존 효성에서 분할되어 재상장된 업체로 자회사의 지분관리 및 투자 등을 주요 사업으로 영위. 독점규제 및 공정거래에 관한 법률 상 지주회사로서 HS효성첨단소재, HS효성인포메이션시스템, HS효성토요타, 광주일보사 총 4개의 자회사(국내회사 기준)를 지배. 국제물류주선업을 주된 영업목적으로 하는 물류사업부문도 영위."
2026-06-16,지주사,컴투스홀딩스,"14,290",-0.14%,6322,90,"컴투스홀딩스
												지주사업 및 투자부문과 게임 및 블록체인 사업을 영위하고 있는 실질적 사업지주사."
2026-06-16,지주사,동원산업,"34,350",-0.15%,58188,2010,"동원산업
												국내 최대 참치어획업체로 동사 및 종속회사를 통해 원양어업, 수산물 가공 및 판매업, 물류업 등을 영위. 22년11월 지주사업, 계열회사에 대한 용역서비스사업, 상표권 사용수익사업 및 IT 사업부문 등을 영위하는 최대주주 동원엔터프라이즈와 합병했으며, 지주회사 요건을 충족받아 지주회사로 전환. 동원F&B, 동원시스템즈 등을 자회사로 보유."
2026-06-16,지주사,해성산업,"6,300",-0.16%,9317,59,"해성산업
												해성그룹 계열의 지주회사. 시설관리용역사업, 부동산 임대 및 관리사업, 지주사업을 등을 영위. 자회사로 한국제지, 한국팩키지, 계양전기, 해성디에스 등을 보유중."
2026-06-16,지주사,한진칼,"127,900",-0.16%,82115,10492,"한진칼
												대한항공으로부터 인적분할해 신설된 지주회사. 주요 종속회사로는 진에어(항공운송업), 칼호텔네트워크(호텔업), 정석기업(임대업), 그 외 토파스여행정보(데이터베이스 및 온라인정보 제공업), 한진트래블(일반 및 국외 여행사업) 등을 보유."
2026-06-16,지주사,풍산홀딩스,"39,200",-0.25%,47433,1889,"풍산홀딩스
												풍산, 풍산특수금속, 풍산메탈서비스 등의 자회사를 보유한 지주회사."
2026-06-16,지주사,APS,"4,555",-0.33%,59049,264,"APS
												구 AP시스템의 투자사업 부문이 인적분할되어 변경 상장된 업체. 지주사업, 신소재 사업부를 담당하는 지주부문과 연결 종속회사의 사업부문인 소프트웨어 부문(코닉오토메이션), 피부미용의료기기 부문(비손메디칼), 반도체 부품 부문(제니스월드), 반도체 설비 부문(코닉세미텍)으로 구분."
2026-06-16,지주사,한진중공업홀딩스,"5,020",-0.40%,16837,84,"한진중공업홀딩스
												한진중공업홀딩스 그룹의 순수지주회사. 연결대상 종속회사로 한일레저(골프장사업), 대륜E&S(도시가스공급업), 대륜발전(발전전기업) 등을 보유."
2026-06-16,지주사,INVENI,"15,210",-0.46%,43293,658,"INVENI
												LS그룹 계열의 지주회사. 18년4월 기존 도시가스 사업부문을 단순/물적분할함에 따라 투자 및 지주사업 영위. 서울 및 경기도 지역 등을 기반으로 도시가스를 공급하는 분할 신설업체 예스코 지분 100%를 보유."
2026-06-16,지주사,코스맥스비티아이,"17,990",-0.55%,13780,248,"코스맥스비티아이
												기존 코스맥스에서 분할되어 투자사업을 영위하는 지주회사. 건강기능식품 ODM을 주요사업으로 하는 코스맥스바이오, 코스맥스엔비티를 주력 자회사로 보유하고 있으며, 코스맥스의 최대주주임."
2026-06-16,지주사,두산,"1,699,000",-0.59%,77677,134802,"두산
												두산그룹의 사업형 지주회사. 연결대상 주요 종속회사로는 두산로보틱스, 두산에너빌리티, 오리콤 등."
2026-06-16,지주사,DL,"54,800",-0.72%,113655,6291,"DL
												21년1월 인적/물적분할을 통해 DL로 변경상장 후 지주사업을 영위중. DL케미칼, 글래드호텔앤리조트, DL에너지, Cariflex 등의 자회사를 보유."
2026-06-16,지주사,휴온스글로벌,"26,850",-0.92%,21612,579,"휴온스글로벌
												기존 휴온스가 의약품 제조사업을 인적 분할함에 따라 변경상장된 휴온스그룹의 지주회사."
2026-06-16,지주사,솔본,"3,495",-0.99%,10815,38,"솔본
												공정거래법이 적용되지 않는 사실상 지주회사. 주요 종속회사로는 인피니트헬스케어, 포커스신문사, 솔본인베스트먼트, 포커스뉴스 등."
2026-06-16,지주사,JW홀딩스,"3,905",-1.01%,70179,275,"JW홀딩스
												JW그룹의 사업 지주회사. 자회사의 지분소유를 통한 자회사의 사업내용을 지배하는 지주사업과 의약품 도소매 및 수출입을 주요 사업으로 영위. 주요 연결대상 종속회사로는 JW중외제약, JW신약, JW생명과학 등."
2026-06-16,지주사,영원무역홀딩스,"188,300",-1.10%,9130,1729,"영원무역홀딩스
												영원무역의 지주회사로 투자사업 부문을 전담. 자회사로 영원무역, 영원아웃도어 등을 보유."
2026-06-16,지주사,에코프로,"122,600",-1.13%,649749,79825,"에코프로
												지주사업 영위 업체. 양극활물질 등 2차전지 사업을 영위하는 코스닥 상장사 에코프로비엠을 비롯해 2차전지용 수산화리튬 임가공업체 에코프로이노베이션, 2차전지용 전구체 제조 및 판매업체 에코프로머티리얼즈 등을 종속회사로 보유. 21년5월 환경사업부문을 분할하여 분할 신설회사 에코프로에이치엔을 설립. 에코프로에이치엔은 코스닥시장에 재상장."
2026-06-16,지주사,제일파마홀딩스,"7,240",-1.50%,2468,18,"제일파마홀딩스
												기존 제일약품에서 투자사업부문이 인적분할되어 변경 상장된 업체. 지주사업 영위. 주요 자회사로 제일약품, 제일헬스사이언스, 제일앤파트너스 등을 보유."
2026-06-16,지주사,크라운해태홀딩스,"5,850",-1.52%,17592,103,"크라운해태홀딩스
												크라운해태홀딩스 그룹 지주사로 코스피 상장사 크라운제과, 해태제과식품을 비롯해 아트밸리, 씨에이치테크, 영그린 등을 자회사로 보유."
2026-06-16,지주사,롯데지주,"26,850",-1.65%,1102498,29441,"롯데지주
												구 롯데제과가 식품사업 부문을 인적분할함에 따라 투자사업 부문을 영위하는 롯데그룹 지주회사. 롯데쇼핑, 롯데칠성음료, 롯데푸드 등의 투자사업 부문을 분할합병한 뒤 변경상장. 롯데웰푸드, 롯데칠성음료, 롯데쇼핑, 호텔롯데, 롯데케미칼 등의 계열사를 보유."
2026-06-16,지주사,유비쿼스홀딩스,"10,120",-1.75%,27205,278,"유비쿼스홀딩스
												기존 유비쿼스가 투자사업부문, 네트워크사업부문, E&M사업부문으로 분리함에 따라 변경상장된 업체로 지주사업을 영위. 분할신설회사 유비쿼스와 넥싸이트, 유비쿼스인베스트먼트 등을 종속회사로 보유."
